fixture_profile,scope_id,candidate_index,comparison_area,comparison_item,orchestrator_value,direct_baseline_value,parity_verified
canonical_two_candidate_training_scope,training_execution_admission_permission,0,combined_verdict,invalid_rule_ids,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,combined_verdict,blocked_rule_ids,"{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}","{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,combined_verdict,failing_rule_ids,"{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}","{""items"":[""ADMIT_014"",""ADMIT_015""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,0,combined_verdict,aggregation_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,stage_global_identity_reuse,ADMIT_014,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,stage_global_identity_reuse,ADMIT_015,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,normal_retained_vector_identity,rule_evaluations_is_ordered_vector,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.admission_rule_id,"""ADMIT_001""","""ADMIT_001""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.admission_rule_name,"""unique_candidate_identity""","""unique_candidate_identity""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.normalized_values,"{""items"":[{""items"":[""candidate_record_id"",""REC_2""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""candidate_record_id"",""REC_2""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.validated_candidate_fields,"{""items"":[{""items"":[""candidate_record_id"",""REC_2""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""candidate_record_id"",""REC_2""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.consumed_candidate_fields,"{""items"":[""candidate_record_id""],""type"":""tuple""}","{""items"":[""candidate_record_id""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.consumed_context_items,"{""items"":[""batch_candidate_record_ids""],""type"":""tuple""}","{""items"":[""batch_candidate_record_ids""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_001.adapter_id,"""covapie_admit_001_unified_adapter_v1""","""covapie_admit_001_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.admission_rule_id,"""ADMIT_002""","""ADMIT_002""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.admission_rule_name,"""valid_pdb_id_format""","""valid_pdb_id_format""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.normalized_values,"{""items"":[{""items"":[""pdb_id"",""pdb_00002abc""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""pdb_id"",""pdb_00002abc""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.validated_candidate_fields,"{""items"":[{""items"":[""pdb_id"",""pdb_00002abc""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""pdb_id"",""pdb_00002abc""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.consumed_candidate_fields,"{""items"":[""pdb_id""],""type"":""tuple""}","{""items"":[""pdb_id""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.consumed_context_items,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_002.adapter_id,"""covapie_admit_002_unified_adapter_v1""","""covapie_admit_002_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.admission_rule_id,"""ADMIT_003""","""ADMIT_003""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.admission_rule_name,"""ligand_or_het_identity_present""","""ligand_or_het_identity_present""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.normalized_values,"{""items"":[{""items"":[""ligand_comp_id"",""L2""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""ligand_comp_id"",""L2""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.validated_candidate_fields,"{""items"":[{""items"":[""ligand_comp_id"",""L2""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""ligand_comp_id"",""L2""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.consumed_candidate_fields,"{""items"":[""ligand_comp_id""],""type"":""tuple""}","{""items"":[""ligand_comp_id""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.consumed_context_items,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_003.adapter_id,"""covapie_admit_003_unified_adapter_v1""","""covapie_admit_003_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.admission_rule_id,"""ADMIT_004""","""ADMIT_004""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.admission_rule_name,"""covalent_residue_identity_present""","""covalent_residue_identity_present""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.normalized_values,"{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.validated_candidate_fields,"{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_chain_id"",""B""],""type"":""tuple""},{""items"":[""covalent_residue_index"",""43""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""},{""items"":[""covalent_residue_locator_namespace"",""auth""],""type"":""tuple""},{""items"":[""covalent_residue_insertion_code_state"",""absent""],""type"":""tuple""},{""items"":[""covalent_residue_insertion_code"",""""],""type"":""tuple""},{""items"":[""covalent_residue_locator_provenance_source_id"",""covapie:synthetic:2""],""type"":""tuple""},{""items"":[""covalent_residue_locator_provenance_sha256"",""2222222222222222222222222222222222222222222222222222222222222222""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_chain_id"",""B""],""type"":""tuple""},{""items"":[""covalent_residue_index"",""43""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""},{""items"":[""covalent_residue_locator_namespace"",""auth""],""type"":""tuple""},{""items"":[""covalent_residue_insertion_code_state"",""absent""],""type"":""tuple""},{""items"":[""covalent_residue_insertion_code"",""""],""type"":""tuple""},{""items"":[""covalent_residue_locator_provenance_source_id"",""covapie:synthetic:2""],""type"":""tuple""},{""items"":[""covalent_residue_locator_provenance_sha256"",""2222222222222222222222222222222222222222222222222222222222222222""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.consumed_candidate_fields,"{""items"":[""covalent_residue_name"",""covalent_residue_chain_id"",""covalent_residue_index"",""covalent_residue_atom_name"",""covalent_residue_locator_namespace"",""covalent_residue_insertion_code_state"",""covalent_residue_insertion_code"",""covalent_residue_locator_provenance_source_id"",""covalent_residue_locator_provenance_sha256""],""type"":""tuple""}","{""items"":[""covalent_residue_name"",""covalent_residue_chain_id"",""covalent_residue_index"",""covalent_residue_atom_name"",""covalent_residue_locator_namespace"",""covalent_residue_insertion_code_state"",""covalent_residue_insertion_code"",""covalent_residue_locator_provenance_source_id"",""covalent_residue_locator_provenance_sha256""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.consumed_context_items,"{""items"":[""covalent_residue_identity_evidence_context""],""type"":""tuple""}","{""items"":[""covalent_residue_identity_evidence_context""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_004.adapter_id,"""covapie_admit_004_unified_adapter_v1""","""covapie_admit_004_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.admission_rule_id,"""ADMIT_005""","""ADMIT_005""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.admission_rule_name,"""cys_sg_scope_only_v1""","""cys_sg_scope_only_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.normalized_values,"{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.validated_candidate_fields,"{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_residue_name"",""CYS""],""type"":""tuple""},{""items"":[""covalent_residue_atom_name"",""SG""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.consumed_candidate_fields,"{""items"":[""covalent_residue_name"",""covalent_residue_atom_name""],""type"":""tuple""}","{""items"":[""covalent_residue_name"",""covalent_residue_atom_name""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.consumed_context_items,"{""items"":[],""type"":""tuple""}","{""items"":[],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_005.adapter_id,"""covapie_admit_005_unified_adapter_v1""","""covapie_admit_005_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.admission_rule_id,"""ADMIT_006""","""ADMIT_006""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.admission_rule_name,"""explicit_covalent_event_evidence""","""explicit_covalent_event_evidence""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.normalized_values,"{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.validated_candidate_fields,"{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.consumed_candidate_fields,"{""items"":[""covalent_event_evidence_source""],""type"":""tuple""}","{""items"":[""covalent_event_evidence_source""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.consumed_context_items,"{""items"":[""allowed_covalent_evidence_classes""],""type"":""tuple""}","{""items"":[""allowed_covalent_evidence_classes""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_006.adapter_id,"""covapie_admit_006_unified_adapter_v1""","""covapie_admit_006_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.admission_rule_id,"""ADMIT_007""","""ADMIT_007""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.admission_rule_name,"""distance_only_inference_forbidden""","""distance_only_inference_forbidden""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.normalized_values,"{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.validated_candidate_fields,"{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""covalent_event_evidence_source"",""explicit_structure_bond_record""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.consumed_candidate_fields,"{""items"":[""covalent_event_evidence_source""],""type"":""tuple""}","{""items"":[""covalent_event_evidence_source""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.consumed_context_items,"{""items"":[""allowed_covalent_evidence_classes""],""type"":""tuple""}","{""items"":[""allowed_covalent_evidence_classes""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_007.adapter_id,"""covapie_admit_007_unified_adapter_v1""","""covapie_admit_007_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.admission_rule_id,"""ADMIT_008""","""ADMIT_008""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.admission_rule_name,"""topology_restoration_disposition""","""topology_restoration_disposition""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.normalized_values,"{""items"":[{""items"":[""topology_restoration_disposition"",""approved_restoration_template""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""topology_restoration_disposition"",""approved_restoration_template""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.validated_candidate_fields,"{""items"":[{""items"":[""topology_restoration_disposition"",""approved_restoration_template""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""topology_restoration_disposition"",""approved_restoration_template""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.consumed_candidate_fields,"{""items"":[""topology_restoration_disposition""],""type"":""tuple""}","{""items"":[""topology_restoration_disposition""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.consumed_context_items,"{""items"":[""allowed_topology_restoration_dispositions""],""type"":""tuple""}","{""items"":[""allowed_topology_restoration_dispositions""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_008.adapter_id,"""covapie_admit_008_unified_adapter_v1""","""covapie_admit_008_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.admission_rule_id,"""ADMIT_009""","""ADMIT_009""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.admission_rule_name,"""duplicate_identity_precheck""","""duplicate_identity_precheck""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.normalized_values,"{""items"":[{""items"":[""duplicate_identity_key"",""covapie_dup_v1_sha256_2222222222222222222222222222222222222222222222222222222222222222""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""duplicate_identity_key"",""covapie_dup_v1_sha256_2222222222222222222222222222222222222222222222222222222222222222""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.validated_candidate_fields,"{""items"":[{""items"":[""duplicate_identity_key"",""covapie_dup_v1_sha256_2222222222222222222222222222222222222222222222222222222222222222""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""duplicate_identity_key"",""covapie_dup_v1_sha256_2222222222222222222222222222222222222222222222222222222222222222""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.consumed_candidate_fields,"{""items"":[""duplicate_identity_key""],""type"":""tuple""}","{""items"":[""duplicate_identity_key""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.consumed_context_items,"{""items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""type"":""tuple""}","{""items"":[""duplicate_identity_key_contract"",""batch_duplicate_identity_keys""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_009.adapter_id,"""covapie_admit_009_unified_adapter_v1""","""covapie_admit_009_unified_adapter_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.schema_version,"""covapie_unified_admission_rule_evaluation_v1""","""covapie_unified_admission_rule_evaluation_v1""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.admission_rule_id,"""ADMIT_010""","""ADMIT_010""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.admission_rule_name,"""leakage_group_assignment_before_split""","""leakage_group_assignment_before_split""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.outcome,"""passed""","""passed""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.passed,true,true,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.blocks_candidate,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.reason,"""""","""""",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.normalized_values,"{""items"":[{""items"":[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000002""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000002""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.validated_candidate_fields,"{""items"":[{""items"":[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000002""],""type"":""tuple""}],""type"":""tuple""}","{""items"":[{""items"":[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000002""],""type"":""tuple""}],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.consumed_candidate_fields,"{""items"":[""leakage_group_id""],""type"":""tuple""}","{""items"":[""leakage_group_id""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.consumed_context_items,"{""items"":[""leakage_group_assignment_provenance_contract""],""type"":""tuple""}","{""items"":[""leakage_group_assignment_provenance_contract""],""type"":""tuple""}",true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.evaluator_io_used,false,false,true
canonical_two_candidate_training_scope,training_execution_admission_permission,1,unified_candidate_result,ADMIT_010.adapter_id,"""covapie_admit_010_unified_adapter_v1""","""covapie_admit_010_unified_adapter_v1""",true
